Date,HB,HBName,DailyPositive,CumulativePositive,DailyPositivePCROnly,CumulativePositivePCROnly,DailyPositiveLFDOnly,CumulativePositiveLFDOnly,DailyPositivePCRAndLFD,CumulativePositivePCRAndLFD,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,PositiveTests,PositiveTestsLFDOnly,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative,TotalTests,TotalPillar1,TotalPillar2,TotalLFD,HospitalOccupancy,ICUOccupancy28daysless,ICUOccupancy28daysmore
20210829,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210830,S92000003,Scotland,6590,440136,,,,,,,6,,8183,,149.7072814,,6954,,107,,6,,324,6630,6519,437508,71,2628,1.077389985,0.597088173,63774,20968,42806,,585,54,11
20210830,S08000028,NHS Western Isles,4,572,,,,,,,0,,13,,49.05660377,,4,,,:,,:,3,1,4,568,0,4,0,0.699300699,277,267,10,,,,
20210830,S08000030,NHS Tayside,343,31423,,,,,,,0,,643,,154.3632217,,367,,,:,,:,16,351,338,31229,5,194,1.457725948,0.617382172,3830,1479,2351,,31,5,
20210830,S08000026,NHS Shetland,13,486,,,,,,,0,,10,,43.72540446,,14,,,:,,:,13,1,13,485,0,1,0,0.205761317,220,204,16,,,,
20210830,S08000025,NHS Orkney,1,200,,,,,,,0,,4,,17.85714286,,1,,,:,,:,1,0,1,200,0,0,0,0,131,97,34,,,,
20210830,S08000024,NHS Lothian,1138,73659,,,,,,,1,,1194,,130.850749,,1207,,,:,,:,32,1175,1134,73263,4,396,0.351493849,0.537612512,10722,2722,8000,,84,8,
20210830,S08000032,NHS Lanarkshire,1154,71782,,,,,,,1,,1401,,211.6442081,,1204,,,:,,:,29,1175,1142,71308,12,474,1.039861352,0.660332674,9429,2403,7026,,90,8,
20210830,S08000022,NHS Highland,264,13353,,,,,,,0,,183,,57.03422053,,286,,,:,,:,14,272,263,13308,1,45,0.378787879,0.337002921,3300,1242,2058,,20,,
20210830,S08000031,NHS Greater Glasgow and Clyde,1892,128611,,,,,,,1,,2345,,197.8502244,,1998,,,:,,:,104,1894,1866,127779,26,832,1.374207188,0.646912006,16280,5091,11189,,219,10,
20210830,S08000020,NHS Grampian,367,28105,,,,,,,0,,485,,82.82811032,,381,,,:,,:,21,360,362,27960,5,145,1.36239782,0.515922434,4999,2162,2837,,24,6,
20210830,S08000019,NHS Forth Valley,364,22824,,,,,,,0,,485,,158.5329977,,383,,,:,,:,6,377,359,22662,5,162,1.373626374,0.70977918,4132,1621,2511,,26,5,
20210830,S08000029,NHS Fife,420,24737,,,,,,,1,,405,,108.2511427,,444,,,:,,:,33,411,415,24623,5,114,1.19047619,0.460848122,4275,1365,2910,,22,,
20210830,S08000017,NHS Dumfries and Galloway,130,8348,,,,,,,2,,149,,100.4787916,,144,,,:,,:,14,130,128,8300,2,48,1.538461538,0.574988021,1297,436,861,,24,5,
20210830,S08000016,NHS Borders,92,5864,,,,,,,0,,121,,104.9982645,,95,,,:,,:,17,78,91,5840,1,24,1.086956522,0.409276944,1036,390,646,,23,,
20210830,S08000015,NHS Ayrshire and Arran,408,30172,,,,,,,0,,745,,202.4511536,,423,,,:,,:,21,402,403,29983,5,189,1.225490196,0.626408591,3782,1467,2315,,20,,
20210830,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210831,S92000003,Scotland,7031,447167,,,,,,,11,,8194,,149.9085254,,7371,,133,,8,,329,7042,6957,444465,74,2702,1.052481866,0.604248525,65814,19687,46127,,629,59,10
20210831,S08000028,NHS Western Isles,9,581,,,,,,,0,,13,,49.05660377,,9,,,:,,:,9,0,9,577,0,4,0,0.688468158,259,253,6,,,,
20210831,S08000030,NHS Tayside,408,31831,,,,,,,1,,644,,154.6032889,,419,,,:,,:,26,393,405,31634,3,197,0.735294118,0.618893531,4082,1657,2425,,36,6,
20210831,S08000026,NHS Shetland,9,495,,,,,,,0,,10,,43.72540446,,9,,,:,,:,9,0,9,494,0,1,0,0.202020202,185,161,24,,,,
20210831,S08000025,NHS Orkney,6,206,,,,,,,0,,4,,17.85714286,,6,,,:,,:,5,1,6,206,0,0,0,0,106,75,31,,,,
20210831,S08000024,NHS Lothian,1135,74794,,,,,,,1,,1195,,130.9603393,,1194,,,:,,:,27,1167,1124,74387,11,407,0.969162996,0.544161296,11415,2686,8729,,96,8,
20210831,S08000032,NHS Lanarkshire,1211,72993,,,,,,,3,,1404,,212.0974077,,1261,,,:,,:,41,1220,1195,72503,16,490,1.32122213,0.671297248,9296,2144,7152,,99,8,
20210831,S08000022,NHS Highland,385,13738,,,,,,,1,,184,,57.34588294,,409,,,:,,:,15,394,380,13688,5,50,1.298701299,0.363953996,3886,1222,2664,,19,,
20210831,S08000031,NHS Greater Glasgow and Clyde,1908,130519,,,,,,,3,,2348,,198.1033377,,2018,,,:,,:,90,1928,1885,129664,23,855,1.205450734,0.655077039,15830,4169,11661,,235,13,
20210831,S08000020,NHS Grampian,476,28581,,,,,,,0,,485,,82.82811032,,492,,,:,,:,27,465,474,28434,2,147,0.420168067,0.5143277,5533,2193,3340,,26,6,
20210831,S08000019,NHS Forth Valley,407,23231,,,,,,,0,,485,,158.5329977,,424,,,:,,:,11,413,404,23066,3,165,0.737100737,0.710257845,3906,1037,2869,,26,,
20210831,S08000029,NHS Fife,425,25162,,,,,,,1,,406,,108.5184294,,444,,,:,,:,28,416,417,25040,8,122,1.882352941,0.484858119,4347,1289,3058,,21,,
20210831,S08000017,NHS Dumfries and Galloway,146,8494,,,,,,,0,,149,,100.4787916,,157,,,:,,:,22,135,145,8445,1,49,0.684931507,0.576877796,1741,781,960,,25,6,
20210831,S08000016,NHS Borders,91,5955,,,,,,,1,,122,,105.8660187,,96,,,:,,:,5,91,91,5931,0,24,0,0.40302267,1066,296,770,,23,,
20210831,S08000015,NHS Ayrshire and Arran,415,30587,,,,,,,0,,745,,202.4511536,,426,,,:,,:,14,412,413,30396,2,191,0.481927711,0.624448295,4072,1699,2373,,21,,
20210831,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210901,S92000003,Scotland,7565,454732,,,,,,,8,,8202,,150.0548847,,7923,,156,,8,,368,7555,7491,451956,74,2776,0.978189028,0.610469463,61330,15484,45846,,624,55,10
20210901,S08000028,NHS Western Isles,11,592,,,,,,,0,,13,,49.05660377,,11,,,:,,:,10,1,11,588,0,4,0,0.675675676,135,125,10,,,,
20210901,S08000030,NHS Tayside,370,32201,,,,,,,0,,644,,154.6032889,,387,,,:,,:,29,358,366,32000,4,201,1.081081081,0.624204217,3483,1217,2266,,36,6,
20210901,S08000026,NHS Shetland,9,504,,,,,,,0,,10,,43.72540446,,9,,,:,,:,6,3,9,503,0,1,0,0.198412698,171,144,27,,,,
20210901,S08000025,NHS Orkney,0,206,,,,,,,0,,4,,17.85714286,,0,,,:,,:,,,0,206,0,0,,0,115,76,39,,,,
20210901,S08000024,NHS Lothian,1131,75925,,,,,,,1,,1196,,131.0699295,,1193,,,:,,:,35,1158,1120,75507,11,418,0.972590628,0.550543299,9976,1895,8081,,95,6,
20210901,S08000032,NHS Lanarkshire,1279,74272,,,,,,,1,,1405,,212.2484742,,1330,,,:,,:,44,1286,1260,73763,19,509,1.485535575,0.685318828,8972,1839,7133,,98,7,
20210901,S08000022,NHS Highland,433,14171,,,,,,,0,,184,,57.34588294,,456,,,:,,:,39,417,430,14118,3,53,0.692840647,0.374003246,3760,1000,2760,,20,,
20210901,S08000031,NHS Greater Glasgow and Clyde,2339,132858,,,,,,,4,,2352,,198.4408221,,2445,,,:,,:,78,2367,2317,131981,22,877,0.940572894,0.660103268,16162,3798,12364,,227,15,
20210901,S08000020,NHS Grampian,460,29041,,,,,,,0,,485,,82.82811032,,480,,,:,,:,26,454,456,28890,4,151,0.869565217,0.519954547,4868,1607,3261,,27,7,
20210901,S08000019,NHS Forth Valley,400,23631,,,,,,,0,,485,,158.5329977,,411,,,:,,:,14,397,396,23462,4,169,1,0.715162287,3822,1073,2749,,22,,
20210901,S08000029,NHS Fife,491,25653,,,,,,,1,,407,,108.7857162,,520,,,:,,:,34,486,489,25529,2,124,0.407331976,0.483374264,3988,814,3174,,20,,
20210901,S08000017,NHS Dumfries and Galloway,114,8608,,,,,,,0,,149,,100.4787916,,123,,,:,,:,21,102,114,8559,0,49,0,0.569237918,1209,482,727,,28,5,
20210901,S08000016,NHS Borders,94,6049,,,,,,,0,,122,,105.8660187,,98,,,:,,:,9,89,93,6024,1,25,1.063829787,0.413291453,919,234,685,,22,,
20210901,S08000015,NHS Ayrshire and Arran,434,31021,,,,,,,1,,746,,202.7229001,,452,,,:,,:,23,429,430,30826,4,195,0.921658986,0.628606428,3679,1167,2512,,25,,
20210901,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210902,S92000003,Scotland,7622,462354,,,,,,,11,,8213,,150.2561288,,8023,,129,,8,,374,7649,7526,459482,96,2872,1.259511939,0.621169061,61362,13816,47546,,653,60,9
20210902,S08000028,NHS Western Isles,11,603,,,,,,,0,,13,,49.05660377,,11,,,:,,:,9,2,11,599,0,4,0,0.663349917,172,157,15,,,,
20210902,S08000030,NHS Tayside,415,32616,,,,,,,1,,645,,154.8433561,,437,,,:,,:,13,424,409,32409,6,207,1.445783133,0.634657837,3378,905,2473,,37,5,
20210902,S08000026,NHS Shetland,11,515,,,,,,,0,,10,,43.72540446,,11,,,:,,:,10,1,11,514,0,1,0,0.194174757,158,133,25,,,,
20210902,S08000025,NHS Orkney,3,209,,,,,,,1,,5,,22.32142857,,3,,,:,,:,1,2,3,209,0,0,0,0,68,23,45,,,,
20210902,S08000024,NHS Lothian,1168,77093,,,,,,,1,,1197,,131.1795198,,1228,,,:,,:,45,1183,1156,76663,12,430,1.02739726,0.557767891,10401,2077,8324,,96,7,
20210902,S08000032,NHS Lanarkshire,1274,75546,,,,,,,1,,1406,,212.3995408,,1333,,,:,,:,32,1301,1248,75011,26,535,2.040816327,0.708177799,9035,1500,7535,,104,8,
20210902,S08000022,NHS Highland,366,14537,,,,,,,0,,184,,57.34588294,,401,,,:,,:,12,389,362,14480,4,57,1.092896175,0.39210291,3432,871,2561,,21,,
20210902,S08000031,NHS Greater Glasgow and Clyde,2131,134989,,,,,,,3,,2355,,198.6939354,,2257,,,:,,:,96,2161,2098,134079,33,910,1.548568747,0.674129003,15736,3469,12267,,237,16,
20210902,S08000020,NHS Grampian,554,29595,,,,,,,0,,485,,82.82811032,,576,,,:,,:,36,540,549,29439,5,156,0.902527076,0.527116067,5344,1238,4106,,26,8,
20210902,S08000019,NHS Forth Valley,412,24043,,,,,,,1,,486,,158.8598699,,425,,,:,,:,9,416,409,23871,3,172,0.72815534,0.715384935,3546,836,2710,,28,5,
20210902,S08000029,NHS Fife,524,26177,,,,,,,0,,407,,108.7857162,,545,,,:,,:,52,493,519,26048,5,129,0.954198473,0.492799022,3950,884,3066,,25,,
20210902,S08000017,NHS Dumfries and Galloway,157,8765,,,,,,,0,,149,,100.4787916,,168,,,:,,:,33,135,157,8716,0,49,0,0.559041643,1355,436,919,,25,5,
20210902,S08000016,NHS Borders,99,6148,,,,,,,2,,124,,107.6015272,,109,,,:,,:,11,98,98,6122,1,26,1.01010101,0.422901757,955,282,673,,24,,
20210902,S08000015,NHS Ayrshire and Arran,497,31518,,,,,,,1,,747,,202.9946466,,512,,,:,,:,15,497,496,31322,1,196,0.201207243,0.62186687,3753,994,2759,,25,,
20210902,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210903,S92000003,Scotland,6180,468534,,,,,,,11,,8224,,150.4573729,,6588,,154,,7,,298,6290,6130,465612,50,2922,0.809061489,0.623647377,50382,10978,39404,,670,58,6
20210903,S08000028,NHS Western Isles,7,610,,,,,,,0,,13,,49.05660377,,7,,,:,,:,7,0,7,606,0,4,0,0.655737705,133,125,8,,,,
20210903,S08000030,NHS Tayside,324,32940,,,,,,,1,,646,,155.0834234,,343,,,:,,:,22,321,323,32732,1,208,0.308641975,0.631451123,3389,1186,2203,,37,5,
20210903,S08000026,NHS Shetland,11,526,,,,,,,0,,10,,43.72540446,,11,,,:,,:,10,1,11,525,0,1,0,0.190114068,100,80,20,,,,
20210903,S08000025,NHS Orkney,4,213,,,,,,,0,,5,,22.32142857,,4,,,:,,:,1,3,4,213,0,0,0,0,57,16,41,,,,
20210903,S08000024,NHS Lothian,858,77951,,,,,,,2,,1199,,131.3987003,,917,,,:,,:,20,897,852,77515,6,436,0.699300699,0.55932573,8281,1462,6819,,106,8,
20210903,S08000032,NHS Lanarkshire,1030,76576,,,,,,,3,,1409,,212.8527403,,1111,,,:,,:,28,1083,1026,76037,4,539,0.388349515,0.703875888,7170,1190,5980,,102,9,
20210903,S08000022,NHS Highland,292,14829,,,,,,,0,,184,,57.34588294,,323,,,:,,:,9,314,291,14771,1,58,0.342465753,0.391125497,2855,655,2200,,25,,
20210903,S08000031,NHS Greater Glasgow and Clyde,1885,136874,,,,,,,2,,2357,,198.8626776,,2002,,,:,,:,71,1931,1862,135941,23,933,1.220159151,0.681648816,12707,2332,10375,,235,15,
20210903,S08000020,NHS Grampian,434,30029,,,,,,,0,,485,,82.82811032,,474,,,:,,:,38,436,431,29870,3,159,0.69124424,0.529488161,4347,958,3389,,29,5,
20210903,S08000019,NHS Forth Valley,318,24361,,,,,,,0,,486,,158.8598699,,335,,,:,,:,11,324,314,24185,4,176,1.257861635,0.722466237,3093,798,2295,,31,5,
20210903,S08000029,NHS Fife,417,26594,,,,,,,2,,409,,109.3202897,,432,,,:,,:,40,392,415,26463,2,131,0.479616307,0.492592314,3330,764,2566,,25,,
20210903,S08000017,NHS Dumfries and Galloway,119,8884,,,,,,,1,,150,,101.1531459,,127,,,:,,:,17,110,118,8834,1,50,0.840336134,0.562809545,1084,350,734,,26,,
20210903,S08000016,NHS Borders,55,6203,,,,,,,0,,124,,107.6015272,,58,,,:,,:,4,54,55,6177,0,26,0,0.419152023,652,182,470,,20,,
20210903,S08000015,NHS Ayrshire and Arran,426,31944,,,,,,,0,,747,,202.9946466,,438,,,:,,:,20,418,421,31743,5,201,1.17370892,0.629226146,3122,871,2251,,30,,
20210903,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210904,S92000003,Scotland,5030,473564,,,,,,,10,,8234,,150.640322,,5357,,123,,7,,221,5136,4986,470598,44,2966,0.874751491,0.6263145,35495,5959,29536,,719,61,5
20210904,S08000028,NHS Western Isles,5,615,,,,,,,0,,13,,49.05660377,,5,,,:,,:,5,0,5,611,0,4,0,0.650406504,70,67,3,,,,
20210904,S08000030,NHS Tayside,287,33227,,,,,,,0,,646,,155.0834234,,301,,,:,,:,11,290,286,33018,1,209,0.348432056,0.629006531,1972,381,1591,,41,5,
20210904,S08000026,NHS Shetland,8,534,,,,,,,0,,10,,43.72540446,,8,,,:,,:,8,0,8,533,0,1,0,0.187265918,92,54,38,,,,
20210904,S08000025,NHS Orkney,1,214,,,,,,,0,,5,,22.32142857,,0,,,:,,:,,,1,214,0,0,0,0,29,20,9,,,,
20210904,S08000024,NHS Lothian,829,78780,,,,,,,1,,1200,,131.5082905,,902,,,:,,:,28,874,824,78339,5,441,0.603136309,0.559786748,6545,991,5554,,105,9,
20210904,S08000032,NHS Lanarkshire,808,77384,,,,,,,3,,1412,,213.3059399,,857,,,:,,:,19,838,796,76833,12,551,1.485148515,0.712033495,4796,551,4245,,112,9,
20210904,S08000022,NHS Highland,202,15031,,,,,,,0,,184,,57.34588294,,226,,,:,,:,8,218,201,14972,1,59,0.495049505,0.392522121,1816,237,1579,,25,,
20210904,S08000031,NHS Greater Glasgow and Clyde,1442,138316,,,,,,,3,,2360,,199.1157909,,1532,,,:,,:,43,1489,1429,137370,13,946,0.901525659,0.68394112,9365,1375,7990,,256,15,
20210904,S08000020,NHS Grampian,338,30367,,,,,,,0,,485,,82.82811032,,359,,,:,,:,17,342,334,30204,4,163,1.183431953,0.536766885,2784,495,2289,,30,7,
20210904,S08000019,NHS Forth Valley,305,24666,,,,,,,0,,486,,158.8598699,,317,,,:,,:,7,310,301,24486,4,180,1.31147541,0.729749453,2149,451,1698,,32,5,
20210904,S08000029,NHS Fife,323,26917,,,,,,,1,,410,,109.5875765,,338,,,:,,:,34,304,322,26785,1,132,0.309597523,0.490396404,2433,456,1977,,30,,
20210904,S08000017,NHS Dumfries and Galloway,102,8986,,,,,,,1,,151,,101.8275002,,109,,,:,,:,13,96,102,8936,0,50,0,0.556421099,732,189,543,,25,,
20210904,S08000016,NHS Borders,53,6256,,,,,,,0,,124,,107.6015272,,55,,,:,,:,4,51,53,6230,0,26,0,0.415601023,439,101,338,,19,,
20210904,S08000015,NHS Ayrshire and Arran,327,32271,,,,,,,1,,748,,203.2663931,,343,,,:,,:,24,319,324,32067,3,204,0.917431193,0.632146509,2224,591,1633,,40,,
20210904,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210905,S92000003,Scotland,4939,478503,,,,,,,16,,8250,,150.9330406,,5263,,114,,16,,211,5052,4900,475498,39,3005,0.789633529,0.628000242,37406,7849,29557,,771,71,5
20210905,S08000028,NHS Western Isles,2,617,,,,,,,0,,13,,49.05660377,,2,,,:,,:,1,1,2,613,0,4,0,0.648298217,110,99,11,,,,
20210905,S08000030,NHS Tayside,299,33526,,,,,,,1,,647,,155.3234906,,321,,,:,,:,13,308,298,33316,1,210,0.334448161,0.626379526,2126,485,1641,,40,6,
20210905,S08000026,NHS Shetland,4,538,,,,,,,1,,11,,48.09794491,,5,,,:,,:,4,1,4,537,0,1,0,0.185873606,68,60,8,,,,
20210905,S08000025,NHS Orkney,5,219,,,,,,,0,,5,,22.32142857,,5,,,:,,:,1,4,5,219,0,0,0,0,53,29,24,,,,
20210905,S08000024,NHS Lothian,746,79526,,,,,,,2,,1202,,131.727471,,798,,,:,,:,23,775,743,79082,3,444,0.402144772,0.558307975,6705,1152,5553,,115,10,
20210905,S08000032,NHS Lanarkshire,841,78225,,,,,,,3,,1415,,213.7591395,,891,,,:,,:,16,875,835,77668,6,557,0.713436385,0.712048578,5300,846,4454,,112,9,
20210905,S08000022,NHS Highland,215,15246,,,,,,,0,,184,,57.34588294,,236,,,:,,:,9,227,215,15187,0,59,0,0.386986751,2006,442,1564,,27,,
20210905,S08000031,NHS Greater Glasgow and Clyde,1407,139723,,,,,,,5,,2365,,199.5376464,,1508,,,:,,:,51,1457,1390,138760,17,963,1.208244492,0.689220815,9267,1499,7768,,276,15,
20210905,S08000020,NHS Grampian,302,30669,,,,,,,1,,486,,82.99888993,,323,,,:,,:,25,298,298,30502,4,167,1.324503311,0.544523786,3041,983,2058,,32,9,
20210905,S08000019,NHS Forth Valley,292,24958,,,,,,,1,,487,,159.1867421,,302,,,:,,:,5,297,291,24777,1,181,0.342465753,0.725218367,2334,477,1857,,33,6,
20210905,S08000029,NHS Fife,346,27263,,,,,,,2,,412,,110.1221501,,365,,,:,,:,33,332,345,27130,1,133,0.289017341,0.487840663,2588,646,1942,,39,,
20210905,S08000017,NHS Dumfries and Galloway,75,9061,,,,,,,0,,151,,101.8275002,,82,,,:,,:,15,67,75,9011,0,50,0,0.551815473,767,297,470,,29,,
20210905,S08000016,NHS Borders,63,6319,,,,,,,0,,124,,107.6015272,,68,,,:,,:,4,64,63,6293,0,26,0,0.411457509,455,113,342,,20,,
20210905,S08000015,NHS Ayrshire and Arran,342,32613,,,,,,,0,,748,,203.2663931,,355,,,:,,:,11,344,336,32403,6,210,1.754385965,0.643915003,2542,713,1829,,44,6,
20210905,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210906,S92000003,Scotland,7136,485639,,,,,,,10,,8260,,151.1159898,,7546,,158,,13,,435,7111,7086,482584,50,3055,0.700672646,0.629068094,70075,20190,49885,,805,77,6
20210906,S08000028,NHS Western Isles,11,628,,,,,,,0,,13,,49.05660377,,11,,,:,,:,11,0,11,624,0,4,0,0.636942675,270,260,10,,,,
20210906,S08000030,NHS Tayside,420,33946,,,,,,,3,,650,,156.0436922,,450,,,:,,:,33,417,419,33735,1,211,0.238095238,0.621575443,4238,1439,2799,,43,7,
20210906,S08000026,NHS Shetland,14,552,,,,,,,0,,11,,48.09794491,,14,,,:,,:,13,1,14,551,0,1,0,0.18115942,219,193,26,,,,
20210906,S08000025,NHS Orkney,14,233,,,,,,,1,,6,,26.78571429,,14,,,:,,:,1,13,14,233,0,0,0,0,156,105,51,,,,
20210906,S08000024,NHS Lothian,1081,80607,,,,,,,2,,1204,,131.9466515,,1150,,,:,,:,33,1117,1072,80154,9,453,0.832562442,0.561985932,11939,2589,9350,,111,12,
20210906,S08000032,NHS Lanarkshire,1086,79311,,,,,,,1,,1416,,213.9102061,,1150,,,:,,:,39,1111,1081,78749,5,562,0.460405157,0.708602842,9360,2427,6933,,118,12,
20210906,S08000022,NHS Highland,335,15581,,,,,,,0,,184,,57.34588294,,355,,,:,,:,28,327,335,15522,0,59,0,0.378666324,4314,1269,3045,,30,,
20210906,S08000031,NHS Greater Glasgow and Clyde,1899,141622,,,,,,,3,,2368,,199.7907597,,2015,,,:,,:,89,1926,1880,140640,19,982,1.000526593,0.693395094,16275,4414,11861,,291,17,
20210906,S08000020,NHS Grampian,565,31234,,,,,,,0,,486,,82.99888993,,587,,,:,,:,42,545,562,31064,3,170,0.530973451,0.544278671,6329,2094,4235,,32,7,
20210906,S08000019,NHS Forth Valley,409,25367,,,,,,,0,,487,,159.1867421,,432,,,:,,:,27,405,405,25182,4,185,0.97799511,0.729293965,4648,1588,3060,,33,6,
20210906,S08000029,NHS Fife,561,27824,,,,,,,0,,412,,110.1221501,,589,,,:,,:,56,533,561,27691,0,133,0,0.4780046,5156,1391,3765,,41,,
20210906,S08000017,NHS Dumfries and Galloway,164,9225,,,,,,,0,,151,,101.8275002,,174,,,:,,:,29,145,163,9174,1,51,0.609756098,0.552845528,1465,493,972,,32,,
20210906,S08000016,NHS Borders,109,6428,,,,,,,0,,124,,107.6015272,,112,,,:,,:,8,104,109,6402,0,26,0,0.404480398,1267,385,882,,22,,
20210906,S08000015,NHS Ayrshire and Arran,468,33081,,,,,,,0,,748,,203.2663931,,482,,,:,,:,26,456,460,32863,8,218,1.709401709,0.658988543,4339,1526,2813,,48,6,
20210906,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210907,S92000003,Scotland,6727,492366,,,,,,,18,,8278,,151.4452982,,7094,,202,,12,,451,6643,6658,489242,69,3124,1.025717259,0.634487353,66715,20309,46406,,883,82,5
20210907,S08000028,NHS Western Isles,2,630,,,,,,,0,,13,,49.05660377,,2,,,:,,:,2,0,1,625,1,5,50,0.793650794,220,207,13,,,,
20210907,S08000030,NHS Tayside,384,34330,,,,,,,0,,650,,156.0436922,,399,,,:,,:,21,378,380,34115,4,215,1.041666667,0.626274396,4106,1515,2591,,44,7,
20210907,S08000026,NHS Shetland,14,566,,,,,,,0,,11,,48.09794491,,14,,,:,,:,12,2,14,565,0,1,0,0.176678445,168,144,24,,,,
20210907,S08000025,NHS Orkney,12,245,,,,,,,0,,6,,26.78571429,,12,,,:,,:,4,8,12,245,0,0,0,0,151,83,68,,,,
20210907,S08000024,NHS Lothian,1059,81666,,,,,,,1,,1205,,132.0562417,,1116,,,:,,:,33,1083,1051,81205,8,461,0.755429651,0.564494404,11227,2748,8479,,116,12,
20210907,S08000032,NHS Lanarkshire,1048,80359,,,,,,,4,,1420,,214.5144722,,1097,,,:,,:,36,1061,1038,79787,10,572,0.954198473,0.711805772,8447,2081,6366,,128,14,
20210907,S08000022,NHS Highland,301,15882,,,,,,,1,,185,,57.65754535,,328,,,:,,:,15,313,298,15820,3,62,0.996677741,0.390379045,4579,1434,3145,,29,,
20210907,S08000031,NHS Greater Glasgow and Clyde,1774,143396,,,,,,,8,,2376,,200.4657285,,1894,,,:,,:,118,1776,1745,142385,29,1011,1.634723788,0.705040587,15568,4342,11226,,330,17,
20210907,S08000020,NHS Grampian,569,31803,,,,,,,0,,486,,82.99888993,,587,,,:,,:,51,536,564,31628,5,175,0.878734622,0.550262554,6380,2366,4014,,41,7,
20210907,S08000019,NHS Forth Valley,387,25754,,,,,,,2,,489,,159.8404864,,407,,,:,,:,18,389,385,25567,2,187,0.516795866,0.7261008,4419,1353,3066,,39,7,
20210907,S08000029,NHS Fife,494,28318,,,,,,,1,,413,,110.3894368,,517,,,:,,:,61,456,493,28184,1,134,0.20242915,0.47319726,4500,1437,3063,,39,,
20210907,S08000017,NHS Dumfries and Galloway,118,9343,,,,,,,1,,152,,102.5018545,,125,,,:,,:,26,99,117,9291,1,52,0.847457627,0.556566413,1416,730,686,,35,,
20210907,S08000016,NHS Borders,71,6499,,,,,,,0,,124,,107.6015272,,81,,,:,,:,19,62,71,6473,0,26,0,0.400061548,946,333,613,,23,,
20210907,S08000015,NHS Ayrshire and Arran,494,33575,,,,,,,0,,748,,203.2663931,,511,,,:,,:,34,477,489,33352,5,223,1.012145749,0.664184661,4464,1506,2958,,56,8,
20210907,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210908,S92000003,Scotland,6258,498624,,,,,,,10,,8288,,151.6282473,,6651,,170,,10,,398,6253,6209,495451,49,3173,0.782997763,0.636351239,59107,15652,43455,,928,87,5
20210908,S08000028,NHS Western Isles,8,638,,,,,,,0,,13,,49.05660377,,8,,,:,,:,8,0,8,633,0,5,0,0.78369906,171,159,12,,,,
20210908,S08000030,NHS Tayside,378,34708,,,,,,,1,,651,,156.2837595,,399,,,:,,:,31,368,373,34488,5,220,1.322751323,0.633859629,3719,1274,2445,,42,7,
20210908,S08000026,NHS Shetland,12,578,,,,,,,0,,11,,48.09794491,,12,,,:,,:,11,1,12,577,0,1,0,0.173010381,161,136,25,,,,
20210908,S08000025,NHS Orkney,8,253,,,,,,,0,,6,,26.78571429,,0,,,:,,:,,,8,253,0,0,0,0,120,63,57,,,,
20210908,S08000024,NHS Lothian,958,82624,,,,,,,0,,1205,,132.0562417,,1015,,,:,,:,37,978,957,82162,1,462,0.104384134,0.559159566,10092,2067,8025,,128,12,
20210908,S08000032,NHS Lanarkshire,888,81247,,,,,,,1,,1421,,214.6655387,,936,,,:,,:,31,905,884,80671,4,576,0.45045045,0.708949254,7657,1802,5855,,128,14,
20210908,S08000022,NHS Highland,306,16188,,,,,,,0,,185,,57.65754535,,328,,,:,,:,25,303,305,16125,1,63,0.326797386,0.389177168,3689,1180,2509,,27,,
20210908,S08000031,NHS Greater Glasgow and Clyde,1788,145184,,,,,,,3,,2379,,200.7188418,,1905,,,:,,:,94,1811,1771,144156,17,1028,0.950782998,0.708067005,14557,3500,11057,,349,18,
20210908,S08000020,NHS Grampian,482,32285,,,,,,,0,,486,,82.99888993,,505,,,:,,:,37,468,477,32105,5,180,1.037344398,0.557534459,5369,1793,3576,,45,11,
20210908,S08000019,NHS Forth Valley,350,26104,,,,,,,2,,491,,160.4942307,,374,,,:,,:,23,351,344,25911,6,193,1.714285714,0.739350291,3590,930,2660,,39,7,
20210908,S08000029,NHS Fife,448,28766,,,,,,,0,,413,,110.3894368,,485,,,:,,:,48,437,443,28627,5,139,1.116071429,0.483209344,3830,901,2929,,41,,
